box,folder_number,foldername_short,foldername_full,doc_id,filename,author,title,date,first_page,last_page,metadata_added_by,doc_type,recipients,cced,notes,metadata_specialist_notes,,,
1,30,cc_time_1959_1962,"Computation Center time record, 1959-1962",1,1_30_cc_time_1959_1962_1,"Corbató, Fernando J. ",Letter to Herbert P. Gallaher,1962-02-20,3,3,alan  ,letter,"Gallaher, Herbert P.",,,,,,
1,30,cc_time_1959_1962,"Computation Center time record, 1959-1962",2,1_30_cc_time_1959_1962_2,"Corbató, Fernando J. ",Letter to Professor P. M. Morse,1962-05-01,4,6,alan  ,letter,"Morse, Philip M.",,Date approximated to within the month,,,,
1,30,cc_time_1959_1962,"Computation Center time record, 1959-1962",3,1_30_cc_time_1959_1962_3,"Corbató, Fernando J. ",Letter to Professor P. M. Morse,1962-02-01,7,9,alan  ,letter,"Morse, Philip M.",,Date approximated to within the month,,,,
1,30,cc_time_1959_1962,"Computation Center time record, 1959-1962",4,1_30_cc_time_1959_1962_4,Joint Computing Group,Time Record July 1961,1961-08-30,10,11,alan  ,time record,unknown,,,,,,
1,30,cc_time_1959_1962,"Computation Center time record, 1959-1962",5,1_30_cc_time_1959_1962_5,Joint Computing Group,Time Record June 1961,1961-08-30,12,13,alan  ,time record,unknown,,,,,,
1,30,cc_time_1959_1962,"Computation Center time record, 1959-1962",6,1_30_cc_time_1959_1962_6,Joint Computing Group,Time Record May 1961,1961-08-30,14,15,alan  ,time record,unknown,,,,,,
1,30,cc_time_1959_1962,"Computation Center time record, 1959-1962",7,1_30_cc_time_1959_1962_7,Joint Computing Group,Time Record April 1961,1961-06-26,16,17,alan  ,time record,unknown,,,,,,
1,30,cc_time_1959_1962,"Computation Center time record, 1959-1962",8,1_30_cc_time_1959_1962_8,Joint Computing Group,Time Record March 1961,1961-04-06,18,19,alan  ,time record,unknown,,,,,,
1,30,cc_time_1959_1962,"Computation Center time record, 1959-1962",9,1_30_cc_time_1959_1962_9,Joint Computing Group,Time Record February 1961,1961-04-06,20,21,alan  ,time record,unknown,,Date assumed from pattern,,,,
1,30,cc_time_1959_1962,"Computation Center time record, 1959-1962",10,1_30_cc_time_1959_1962_10,Joint Computing Group,Time Record January 1961,1961-04-06,22,23,alan  ,time record,unknown,,,,,,
1,30,cc_time_1959_1962,"Computation Center time record, 1959-1962",11,1_30_cc_time_1959_1962_11,Joint Computing Group,Time Record December 1960,1961-01-31,24,25,alan  ,time record,unknown,,,,,,
1,30,cc_time_1959_1962,"Computation Center time record, 1959-1962",12,1_30_cc_time_1959_1962_12,Joint Computing Group,Time Record November 1960,1961-02-02,26,27,alan  ,time record,unknown,,,,,,
1,30,cc_time_1959_1962,"Computation Center time record, 1959-1962",13,1_30_cc_time_1959_1962_13,Joint Computing Group,Time Record October 1960,1960-12-01,28,28,alan  ,time record,unknown,,Date approximated from pattern,,,,
1,30,cc_time_1959_1962,"Computation Center time record, 1959-1962",14,1_30_cc_time_1959_1962_14,Joint Computing Group,Time Record September 1960,1960-11-02,29,29,alan  ,time record,unknown,,,,,,
1,30,cc_time_1959_1962,"Computation Center time record, 1959-1962",15,1_30_cc_time_1959_1962_15,Joint Computing Group,Time Record August 1960,1960-10-28,30,31,alan  ,time record,unknown,,,,,,
1,30,cc_time_1959_1962,"Computation Center time record, 1959-1962",16,1_30_cc_time_1959_1962_16,Joint Computing Group,Time Record July 1960,1960-08-26,32,33,alan  ,time record,unknown,,,,,,
1,30,cc_time_1959_1962,"Computation Center time record, 1959-1962",17,1_30_cc_time_1959_1962_17,Joint Computing Group,Time Record June 1960,1960-07-25,34,35,alan  ,time record,unknown,,,,,,
1,30,cc_time_1959_1962,"Computation Center time record, 1959-1962",18,1_30_cc_time_1959_1962_18,Joint Computing Group,Time Record May 1960,1960-07-26,36,37,alan  ,time record,unknown,,,,,,
1,30,cc_time_1959_1962,"Computation Center time record, 1959-1962",19,1_30_cc_time_1959_1962_19,Joint Computing Group,Time Record April 1960,1960-07-25,38,38,alan  ,time record,unknown,,,,,,
1,30,cc_time_1959_1962,"Computation Center time record, 1959-1962",20,1_30_cc_time_1959_1962_20,Joint Computing Group,Time Record March 1960,1960-04-18,39,40,alan  ,time record,unknown,,,,,,
1,30,cc_time_1959_1962,"Computation Center time record, 1959-1962",21,1_30_cc_time_1959_1962_21,Joint Computing Group,Time Record February 1960,1960-03-18,41,41,alan  ,time record,unknown,,,,,,
1,30,cc_time_1959_1962,"Computation Center time record, 1959-1962",22,1_30_cc_time_1959_1962_22,Joint Computing Group,Time Record January 1960,1960-02-01,42,42,alan  ,time record,unknown,,Date approximated to within that month,,,,
1,30,cc_time_1959_1962,"Computation Center time record, 1959-1962",23,1_30_cc_time_1959_1962_23,Joint Computing Group,Time Record December 1959,1960-01-01,43,43,alan  ,time record,unknown,,Date approximated to within that month,,,,
1,30,cc_time_1959_1962,"Computation Center time record, 1959-1962",24,1_30_cc_time_1959_1962_24,Joint Computing Group,Time Record November 1959,1959-12-01,44,44,alan  ,time record,unknown,,Date approximated to within that month,,,,
1,30,cc_time_1959_1962,"Computation Center time record, 1959-1962",25,1_30_cc_time_1959_1962_25,Joint Computing Group,Time Record October 1959,1959-11-01,45,45,alan,time record,unknown,,Date approximated to within that month,,,,
1,30,cc_time_1959_1962,"Computation Center time record, 1959-1962",26,1_30_cc_time_1959_1962_26,Joint Computing Group,Time Record September 1959,1959-10-01,46,46,alan,time record,unknown,,Date approximated to within that month,,,,
1,30,cc_time_1959_1962,"Computation Center time record, 1959-1962",27,1_30_cc_time_1959_1962_27,"Corbató, Fernando J.; Floe, Carl F.",Letter to Dr. Carl F. Floe,1961-02-08,47,47,alan,letter,"Floe, Carl F.","Foster, F. Leroy; Morse, Philip M.; Steinberg, J. R.",,,,,
1,30,cc_time_1959_1962,"Computation Center time record, 1959-1962",28,1_30_cc_time_1959_1962_28,"Corbató, Fernando J. ",Letter to P. V. Cusick and C. F. Floe,1961-02-09,48,54,alan,letter,"Cusick, Paul V.; Floe, Carl F.",,,,,,
1,30,cc_time_1959_1962,"Computation Center time record, 1959-1962",29,1_30_cc_time_1959_1962_29,"Corbató, Fernando J. ",Letter to Dr. M. A. Shader,1958-06-09,55,60,alan,letter,"Shader, Melvin A.","Johanson, Ralph N.; Floe, Carl F.; Morse, Philip M.; Verzuh, Frank M.",Letter which contains data lists,,,,
1,31,social_science_advisory_committee,Social Science Advisory Committee. undated,1,1_31_social_science_advisory_committee_1,"Newman, E. B.",Letter to P. M. Morse,1957-04-10,1,1,keith,letter,"Morse, Philip M.",unknown,,,,,
1,31,social_science_advisory_committee,Social Science Advisory Committee. undated,2,1_31_social_science_advisory_committee_2,"Morse, Philip M.",Letter to Unknown,1957-02-25,2,2,keith,letter,unknown,unknown,,,,,
1,31,social_science_advisory_committee,Social Science Advisory Committee. undated,3,1_31_social_science_advisory_committee_3,"Morse, Philip M.",Form for Possible Meeting Times,1957-02-13,3,9,keith,form,"Millikan, M. F.; Kindleberger, C. P.; Alexander, S. S.; Orcutt, G. H.; Mosteller, C. F; Verzuh, F. M.; Corbató, F. J. ; Newman, E. B.; Arden, Dean N.; Stratton, J. A.; Herring, unknown; Buchanan, Norman S.",unknown,,,,,
1,31,social_science_advisory_committee,Social Science Advisory Committee. undated,4,1_31_social_science_advisory_committee_4,"Morse, Philip M.",Blank Form for Possible Meeting Times,1957-02-13,10,11,keith,form,"Millikan, M. F.; Kindleberger, C. P.; Alexander, S. S.; Orcutt, G. H.; Mosteller, C. F.; Verzuh, F. M.; Corbató, F. J. ",unknown,,,,,
2,1,digital_comp_to_social_problems,The Application of Digital Computers to Social and Operational Problems,1,2_1_digital_comp_to_social_problems_1,"Morse, Philip M.",The Application of Digital Computers to Social and Operational Problems; Opportunities and Needs,1956-03-07,1,5,carol,report,unknown,unknown,,,,,
2,1,digital_comp_to_social_problems,The Application of Digital Computers to Social and Operational Problems,2,2_1_digital_comp_to_social_problems_2,"Morse, Philip M.",The Application of Digital Computers to Social and Operational Problems; Opportunities and Needs,1956-03-08,6,10,carol,report,unknown,unknown,,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",1,2_2_morse_correspondence_h_l_1,unknown,Telegram to David Harker,1956-10-24,1,1,mayowa,written telegraph,"Harker, David",unknown,"written up telegraph, sender unknow",,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",2,2_2_morse_correspondence_h_l_2,"Harker, David",Letter to Professor Philip Morse,1956-10-18,2,2,mayowa,letter,"Morse, Philip",unknown,From Polytechnic Institute of Brooklyn,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",3,2_2_morse_correspondence_h_l_3,"Morse, Philip M.",Letter to Professor David Harker,1956-10-11,3,3,mayowa,letter,"Harker, David",unknown,,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",4,2_2_morse_correspondence_h_l_4,"Morse, Philip M.",Letter to Professor David Harker,1956-10-11,4,4,mayowa,letter,"Harker, David",unknown,,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",5,2_2_morse_correspondence_h_l_5,"Harker, David",Letter to Professor Philip Morse,1956-10-03,5,6,mayowa,letter,"Morse, Philip","Shader, M. A.; Hamlen, W. T.; Morse, Philip M.; Corbató, Fernando J. ",From Polytechnic Institute of Brooklyn,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",6,2_2_morse_correspondence_h_l_6,"Tulinsky, Alexander",Letter to Dr. P. M. Morse,1956-10-02,7,7,mayowa,letter,"Morse, Philip",unknown,From Polytechnic Institute of Brooklyn,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",7,2_2_morse_correspondence_h_l_7,"Nagle, Georgia M.",Letter to Louis Henyey,1956-11-13,8,8,mayowa,letter,"Henyey, Louis","Morse, Philip",,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",8,2_2_morse_correspondence_h_l_8,"Verzuh, F. M.",Making Electrons Count,1954-07-24,9,12,mayowa,application,,unknown,,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",9,2_2_morse_correspondence_h_l_9,"Blackburn, Jacob F.",Trip Report,1957-09-23,13,16,mayowa,letters,"Herring, Pendleton","Shader, M. A.; Hamlen, W. T.; Morse, Philip M.; Corbató, F. J.","Reports on three separate trips to the University of Maine, Bates College, and Bowdoin College.",,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",10,2_2_morse_correspondence_h_l_10,"Morse, Philip M.",Letter to Dr. G. Truman Hunter,1957-06-21,17,17,mayowa,letter,"Hunter, G. Truman",unknown,A thank you note for a photograph,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",11,2_2_morse_correspondence_h_l_11,"Hunter, G. Truman",Letter to Professor Philip Morse,1957-06-07,18,18,mayowa,letter,"Morse, Philip",unknown,,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",12,2_2_morse_correspondence_h_l_12,"Murray, Jane F.",Letter to Professor Philip Morse,1957-06-05,19,19,mayowa,cover letter,"Morse, Philip",unknown,Cover leter to the IBM Journal of Research and Development (Not included),,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",13,2_2_morse_correspondence_h_l_13,"Morse, Philip M.",Routing Sheet,,20,20,mayowa,routing sheet,"Morse, Philip M.; Verzuh, Frank M.; Corbató, Fernando J. ; McCarthy, John; Teager, H.",unknown,,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",14,2_2_morse_correspondence_h_l_14,"Blackburn, Jacob F.",Letter to Mr. MacKenzie,1957-05-27,21,21,mayowa,letter,"Mackenzie, C. B.","Morse, Philip M.",,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",15,2_2_morse_correspondence_h_l_15,"Verzuh, F. M.",Letter to Stan Poley,1957-03-20,22,22,mayowa,letter,"Poley, Stan","Morse, Philip M.",,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",16,2_2_morse_correspondence_h_l_16,"Morse, Philip M.",Letter to E. R. Piore,1957-03-12,23,24,mayowa,letter,"Piore, Emanuel R.",unknown,,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",17,2_2_morse_correspondence_h_l_17,"Morse, Philip M.",Letter to Professor Wiener,1956-10-04,25,25,mayowa,letter,"Weiner, N.",unknown,,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",18,2_2_morse_correspondence_h_l_18,"Verzuh, F. M.",Letter to Mr. Weiner,1956-12-08,26,27,mayowa,letter,"Weiner, N.","Morse, Philip M.; Astrahan, M. M.",,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",19,2_2_morse_correspondence_h_l_19,"Campbell, Elizabeth",Time Record,,28,30,mayowa,Time sheets,unknown,unknown,Time sheets for September to November 1956,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",20,2_2_morse_correspondence_h_l_20,"Forrester, Jay W.",Letter to Professor James E. Johnston,1957-05-27,31,31,mayowa,letter,"Johnston, James E.","Morse, Philip",,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",21,2_2_morse_correspondence_h_l_21,"Johnston, James E.",Letter to Dr. Forester,1957-05-21,32,32,mayowa,letter,"Forrester, Jay W.",unknown,,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",22,2_2_morse_correspondence_h_l_22,"Kehl, William B.",Letter to Professor Morse,1957-01-24,33,33,mayowa,letter,"Morse, Philip",unknown,,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",23,2_2_morse_correspondence_h_l_23,unknown,Program invitation,1957-02-06,34,35,mayowa,invitation,"Jeffrey, G. A.",unknown,It's a little blurry,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",24,2_2_morse_correspondence_h_l_24,"Morse, Philip M.",Letter to Larence B. Kiddle,1957-01-09,36,36,mayowa,letter,"Kiddle, Lawrence B.",unknown,,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",25,2_2_morse_correspondence_h_l_25,"Kiddle, Lawrence B.",Letter to Philip Morse,1956-12-20,37,37,mayowa,letter,"Morse, Philip",unknown,,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",26,2_2_morse_correspondence_h_l_26,"Morse, Philip M.","Letter to Stevens, Raymond",1956-06-14,38,38,mayowa,letter,"Stevens, Raymond",unknown,,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",27,2_2_morse_correspondence_h_l_27,"Morse, Philip M.",Handwritten Note,,39,39,mayowa,note,"Arden, Dean N.; Verzuh, Frank",unknown,"The note just says ""do you want to go"" and then has checks next to their names",,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",28,2_2_morse_correspondence_h_l_28,"Stevens, Raymond",Letter to Philip Morse,1956-06-01,40,40,mayowa,letter,"Morse, Philip",unknown,,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",29,2_2_morse_correspondence_h_l_29,"Loeb, Arthur L.",Letter to Philip Morse,1955-11-02,41,41,mayowa,letter,"Morse, Philip",unknown,,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",30,2_2_morse_correspondence_h_l_30,"Loeb, Arthur L.",Resume,,42,47,mayowa,resume,"Morse, Philip",unknown,This was attached to the letter above.,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",31,2_2_morse_correspondence_h_l_31,"Loeb, Arthur L.",Publication,1950-07-12,48,51,mayowa,publication,"Morse, Philip",unknown,This was attached to 2_2_morse_correspondence_H_L_29,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",32,2_2_morse_correspondence_h_l_32,"Harris, Louis; Beasley, John K.; Loeb, Arthur L.",Corrections for our Article,,52,59,mayowa,publication,"Morse, Philip",unknown,This was attached to 2_2_morse_correspondence_H_L_29,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",33,2_2_morse_correspondence_h_l_33,"Harris, Louis; Loeb, Arthur L.",Conductance and Relaxation TIme of Electrons in Gold Blacks from Transmission and Reflection Measurements in the Far Infrared,,60,65,mayowa,publication,"Morse, Philip",unknown,This was attached to 2_2_morse_correspondence_H_L_29,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",34,2_2_morse_correspondence_h_l_34,"Harris, Louis; Loeb, Arthur L.",Evaluation and Analysis of Optical and Electrical Constants of Thin FIlms as Functions of Reflectance and Transmission Data by Electronic Digital Computation,,66,73,mayowa,publication,"Morse, Philip","Corbató, Fernando J. ;McCarthy, J.; Minsky, M.; Teager, H.",This was attached to 2_2_morse_correspondence_H_L_29,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",35,2_2_morse_correspondence_h_l_35,"Loeb, Arthur L.; Goodenough, J. B.","Theory of Ionic Ordering, Crystal Distortion, and Magnetic Exchange Due to Covalent Forces in Spinels",1955-04-15,74,84,mayowa,publication,"Morse, Philip",unknown,This was attached to 2_2_morse_correspondence_H_L_29,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",36,2_2_morse_correspondence_h_l_36,"Loeb, Arthur L.; Denman, Harry H.",The Digital Computer as a Laborator Tool,,85,93,mayowa,publication,"Morse, Philip",unknown,This was attached to 2_2_morse_correspondence_H_L_29,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",37,2_2_morse_correspondence_h_l_37,"Loeb, Arthur L.",An Interionic Attraction Theory Applied to the Diffuse Layer Around Colloid Particles. 1,,94,103,mayowa,publication,"Morse, Philip",unknown,This was attached to 2_2_morse_correspondence_H_L_29,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",38,2_2_morse_correspondence_h_l_38,Multiple,Physical Methods in Chemical Analysis,,104,104,mayowa,table of contents,,unknown,This was attached to 2_2_morse_correspondence_H_L_29,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",39,2_2_morse_correspondence_h_l_39,Multiple,Journal of the American Ceramic Society,,105,129,mayowa,journal,,unknown,This was attached to 2_2_morse_correspondence_H_L_29,,,,
2,2,morse_correspondence_h_l,"Philip Morse correspondence H_L, undated",40,2_2_morse_correspondence_h_l_40,"Morse, Philip M.",Letter to William Locke,1956-07-03,130,130,mayowa,letter,"Locke, William N.",unknown,end of  2_2,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,1,2_3_morse_correspondence_m_z_1,"MacNelle, Holbrook M.",Letter to P. M. Morse,1956-08-15,1,1,carol,letter,"Morse, Philip M.",unknown,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,2,2_3_morse_correspondence_m_z_2,"Morse, Philip M.",Letter to H. M. MacNelle,1956-08-14,2,2,carol,letter,"MacNelle, Holbrook M.",unknown,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,3,2_3_morse_correspondence_m_z_3,"MacNelle, Holbrook M.",Unnamed Note,,3,3,carol,memo,unknown,unknown,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,4,2_3_morse_correspondence_m_z_4,"MacNelle, Holbrook M.",Letter to P. M. Morse,1956-08-07,4,5,carol,letter,"Morse, Philip M.",unknown,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,5,2_3_morse_correspondence_m_z_5,"Morse, Philip M. ",Letter to Z. Markovic,1956-09-27,6,6,carol,letter,"Markovic, Zeljko","Corbató, Fernando J. ; Verzuh M., F.",,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,6,2_3_morse_correspondence_m_z_6,"Mattill, John I.",Letter to P. M. Morse,,7,7,carol,letter,"Morse, Philip M.",unknown,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,7,2_3_morse_correspondence_m_z_7,"Mattill, John I.",Letter to D. Wright,1956-08-14,8,8,carol,letter,"Wright, Dan","Morse, Philip M","written as Philip S. Morse, probably a typo",,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,8,2_3_morse_correspondence_m_z_8,MIT News Service,From the News Service,,9,11,carol,report,MIT,"Corbató, Fernando J. ; Verzuh, F. M.",,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,9,2_3_morse_correspondence_m_z_9,"Morse, Philip M.",Letter to R. S. Mulliken,1957-01-15,12,12,carol,letter,"Mulliken, Robert S.","Verzuh, Frank; Slater, J. C. ",,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,10,2_3_morse_correspondence_m_z_10,"Verzuh, Frank M.",Memo to R. S. Mulliken,1957-01-16,13,13,carol,memo,"Mulliken, Robert S.","Webber, Roger P.; Morse, Philip M.",,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,11,2_3_morse_correspondence_m_z_11,"Mulliken, Robert S.",Letter to P. M. Morse,1957-01-02,14,15,carol,letter,"Morse, Philip M.","Slater, J. C.",,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,12,2_3_morse_correspondence_m_z_12,"Morse, Philip M.",Letter to R. S. Mulliken,1956-12-28,16,16,carol,letter,"Mulliken, Robert S.","Verzuh, Frank; Slater, J. C. ",,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,13,2_3_morse_correspondence_m_z_13,"Mulliken, Robert S.",Letter Mulliken to Morse,1956-12-26,17,18,carol,letter,"Morse, Philip M.","Slater, J. C.",,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,14,2_3_morse_correspondence_m_z_14,"Morse, Philip M.",Letter to J. M. Moore,1956-10-16,19,19,carol,letter,"Moore, James M.",unknown,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,15,2_3_morse_correspondence_m_z_15,"Moore, James M.",Letter to J. Fisher,1956-10-10,20,20,carol,letter,"Fisher, Jane",unknown,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,16,2_3_morse_correspondence_m_z_16,"Fisher, Jane",Memo to J. M. Moore,1956-07-30,21,21,carol,letter,"Moore, James M.",unknown,secretary to Morse,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,17,2_3_morse_correspondence_m_z_17,"Moore, James M.",Letter of Inquiry to P. M. Morse,1956-07-27,22,22,carol,letter,"Morse, Philip M.",unknown,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,18,2_3_morse_correspondence_m_z_18,"Robbins Jr., Thomas H.",Letter to P. M. Morse,1956-11-27,23,23,carol,letter,"Morse, Philip M.",unknown,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,19,2_3_morse_correspondence_m_z_19,"Morse, Philip M.",Routing sheet,,24,24,carol,routing sheet,"Arden, Dean N.; Corby, unknown; unknown, Jewell",unknown,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,20,2_3_morse_correspondence_m_z_20,"Robbins Jr., Thomas H.; Naval War College",Letter to P. M. Morse,1956-11-27,25,25,carol,letter,"Morse, Philip M.",unknown,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,21,2_3_morse_correspondence_m_z_21,"Beebe, Robert P.; Naval War College",Letter of Gratitude to P. M. Morse,1956-11-16,26,26,carol,letter,"Morse, Philip M.","Bitter, Francis",,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,22,2_3_morse_correspondence_m_z_22,"Morse, Philip M.","Memo to Arden, Corbato and Verzuh",1956-10-15,27,27,carol,memo,"Arden, Dean N.; Corbató, Fernando J. ; Verzuh, F. M.",unknown,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,23,2_3_morse_correspondence_m_z_23,"Morse, Philip M.",Letter to S. Nordbotten,1956-12-11,28,28,carol,letter,"Nordbotten, Svein","Bunker, John W. M.; Buchanan, Norman S.; Arden, Dean N.; Corbató, F. J.; Verzuh, F. M.",,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,24,2_3_morse_correspondence_m_z_24,"Verzuh, Frank M.",Letter to I. Oest,1956-04-25,29,29,carol,letter,"Oest, Irwin; Iowa State College","Morse, Philip M.",,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,25,2_3_morse_correspondence_m_z_25,"Morse, Philip M.",Letter to I. Oest,1956-03-05,30,30,carol,letter,"Oest, Irwin; Iowa State College",unknown,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,26,2_3_morse_correspondence_m_z_26,"Foster, F. Leroy",Memo to P. M. Morse,1957-02-28,31,31,carol,letter,"Morse, Philip M.",unknown,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,27,2_3_morse_correspondence_m_z_27,"Oest, Irwin W.",Letter to N. M. Sage,1957-02-18,32,33,carol,letter,"Sage, Nathaniel M.",unknown,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,28,2_3_morse_correspondence_m_z_28,"Morse, Philip M.",Routing Sheet,1957-05-01,34,34,carol,routing sheet,"Verzuh, F. M.; Arden, Dean N.; Corby, unknown",unknown,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,29,2_3_morse_correspondence_m_z_29,"Oest, Irwin W.",Letter to P. M. Morse,1957-04-26,35,35,carol,letter,"Morse, Philip M.",unknown,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,30,2_3_morse_correspondence_m_z_30,Iowa State College,Iowa State Technology Conference,1957-05-21,36,37,carol,pamphlet,unknown,unknown,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,31,2_3_morse_correspondence_m_z_31,"Morse, Philip M.",Letter to D. Panov,1956-09-18,38,38,carol,letter,"Panov, D.; USSR Academy of Sciences",unknown,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,32,2_3_morse_correspondence_m_z_32,"Corby, unknown",Memo to P. M. Morse,1957-05-21,39,39,carol,memo,"Morse, Philip M.",unknown,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,33,2_3_morse_correspondence_m_z_33,"Rotenberg, Manuel",Letter to P. M. Morse,1957-05-14,40,40,carol,letter,"Morse, Philip M.","Corby, unknown",,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,34,2_3_morse_correspondence_m_z_34,"Roggeveen, Vincent J.",Forwarding Letter for Royal McBee,1957-01-23,41,41,carol,letter,"Morse, Philip M.",unknown,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,35,2_3_morse_correspondence_m_z_35,"Royal McBee Corporation; Flannell, C. F.",Letter to V. J. Roggeveen about Program,1957-01-17,42,42,carol,letter,"Roggeveen, Vincent J.","Morse, Philip M.",,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,37,2_3_morse_correspondence_m_z_37,"Royal McBee Corporation; McCandless, C. F.",Letter to T. K. Sherwood,1957-03-15,43,43,carol,letter,"Sherwood, Thomas K.","Morse, Philip M.",,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,38,2_3_morse_correspondence_m_z_38,"Morse, Philip M.",Letter to Royal McBee,1957-03-22,44,44,carol,letter,"Royal McBee Corporation; McCandless, C. F.",unknown,,,,,
