box,folder_number,foldername_short,foldername_full,doc_id,filename,author,title,date,first_page,last_page,metadata_added_by,doc_type,recipients,cced,notes,metadata_specialist_notes
1,10,architecture,Computation Center: architecture & space,17,1_10_architecture_17,"Harber, S.",Minutes for meeting between K.T. Compton Labs and MIT,1956-03-29,23,24,elena,minutes,"Cans, F. C.","Harber, S.",Author cced himself; folder 1_10 finished,
1,12,cc_budget_nsf,Computation Center budget- NSF,1,1_12_cc_budget_nsf_1,"Morse, Philip M.",Press Announcement for Funding of University Computation Centers,1956-12-03,1,6,maritza,press release,"Morse, Philip M.; Verzuh; Arden; Corbato",unknown,,
1,12,cc_budget_nsf,Computation Center budget- NSF,2,1_12_cc_budget_nsf_2,MIT Computation Center,Application for National Science Foundation Funding,,7,15,maritza,application,National Science Foundation,unknown,folder 1_12 finished,
1,14,cc_dedication,"Computation Center dedication, 1957 June 10",1,1_14_cc_dedication_1,"Morse, Philip M.",Letter to J. G. Kelso,1957-04-09,1,3,maritza,letter,"Kelso, James G.",unknown,,
1,14,cc_dedication,"Computation Center dedication, 1957 June 10",2,1_14_cc_dedication_2,MIT Computation Center,Program for the Pre-Dedication of the Computation Center,,4,5,maritza,program,unknown,unknown,,
1,14,cc_dedication,"Computation Center dedication, 1957 June 10",3,1_14_cc_dedication_3,"Morse, Philip M.",Invitation to the Pre-Dedication of the Computation Center Letter Template,,6,7,maritza,invitation template,unknown,unknown,,
1,14,cc_dedication,"Computation Center dedication, 1957 June 10",4,1_14_cc_dedication_4,unknown,Invitation List for the Pre-Dedication of the Computation Center,,8,9,maritza,list,unknown,unknown,,
1,14,cc_dedication,"Computation Center dedication, 1957 June 10",5,1_14_cc_dedication_5,unknown,Notes on Computation Center,,10,11,maritza,note,unknown,unknown,folder 1_14 finished,
1,15,cc_equip,Computation center equipment,1,1_15_cc_equip_1,"Verzuh, F. M.",Letter to Miss Olson,1957-06-24,1,2,maritza,letter,Olson,"Morse, Philip M.",,
1,15,cc_equip,Computation center equipment,2,1_15_cc_equip_2,"Verzuh, F. M.",Letter to Miss Olson,1957-06-14,3,3,maritza,letter,Olson,unknown,,
1,15,cc_equip,Computation center equipment,3,1_15_cc_equip_3,"Verzuh, F. M.",Letter to Sir,1957-06-13,4,4,maritza,letter,unknown,unknown,"letter is sent to the same room with the same job title as the later letters to Miss Olson, likely to be the first letter sent",
1,15,cc_equip,Computation center equipment,4,1_15_cc_equip_4,"Verzuh, F. M.",Letter to J. F. Blackburn,1957-06-17,5,6,maritza,letter,"Blackburn, Jack F.","Cusick, P. V.; Floe C. F.; Morse, Philip M.",,
1,15,cc_equip,Computation center equipment,5,1_15_cc_equip_5,"Verzuh, F. M.",Letter to William Mackintosh,1957-05-31,7,9,maritza,letter,"Mackintosh, William","Morse, Philip M.; Miss Morrice; Tucker, C. E.",,
1,15,cc_equip,Computation center equipment,6,1_15_cc_equip_6,"Morse, Philip M.",Memo to F. M. Verzuh,1957-04-17,10,10,maritza,memo,F. M. Verzuh,unknown,,
1,15,cc_equip,Computation center equipment,7,1_15_cc_equip_7,"Hunter, G. T.",Piece of Letter to P. L. Hunter,1957-02-14,11,11,maritza,letter,,,,
2,1,digital_comp_to_social_problems,The Application of Digital Computers to Social and Operational Problems,1,2_1_digital_comp_to_social_problems_1,"Morse, Philip M.",The Application of Digital Computers to Social and Operational Problems; Opportunities and Needs,1956-03-07,1,5,carol,report,unknown,unknown,,
2,1,digital_comp_to_social_problems,The Application of Digital Computers to Social and Operational Problems,2,2_1_digital_comp_to_social_problems_2,"Morse, Philip M.",The Application of Digital Computers to Social and Operational Problems; Opportunities and Needs,1956-03-08,6,10,carol,report,unknown,unknown,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,1,2_3_morse_correspondence_m_z_1,"MacNelle, Holbrook M.",Letter to P. M. Morse,1956-08-15,1,1,carol,letter,"Morse, Philip M.",unknown,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,2,2_3_morse_correspondence_m_z_2,"Morse, Philip M.",Letter to H. M. MacNelle,1956-08-14,2,2,carol,letter,"MacNell, Holbrook M.",unknown,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,3,2_3_morse_correspondence_m_z_3,"MacNelle, Holbrook M.",Unnamed Note,,3,3,carol,memo,unknown,unknown,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,4,2_3_morse_correspondence_m_z_4,"MacNelle, Holbrook M.",Letter to P. M. Morse,1956-08-07,4,5,carol,letter,"Morse, Philip M.",unknown,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,5,2_3_morse_correspondence_m_z_5,"Morse, Philip M. ",Letter to Z. Markovic,1956-09-27,6,6,carol,letter,"Markovic, Zeljko",unknown,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,6,2_3_morse_correspondence_m_z_6,"Mattill, John",Letter to P. M. Morse,,7,7,carol,letter,"Morse, Philip M.",unknown,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,7,2_3_morse_correspondence_m_z_7,"Mattill, John",Letter to D. Wright,1956-08-14,8,8,carol,letter,"Wright, Dan","Morse, Philip M","written as Philip S. Morse, probably a typo",
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,8,2_3_morse_correspondence_m_z_8,News Service,From the News Service,,9,11,carol,report,MIT,unknown,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,9,2_3_morse_correspondence_m_z_9,"Morse, Philip M.",Letter to R. S. Mulliken,1957-01-15,12,12,carol,letter,"Mulliken, Robert S.","Verzuh, Frank; Slater, J. C. ",,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,10,2_3_morse_correspondence_m_z_10,"Verzuh, F. M.",Memo to R. S. Mulliken,1957-01-16,13,13,carol,memo,"Mulliken, Robert S.","Webber, Roger. P.; Morse, Philip M.",,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,11,2_3_morse_correspondence_m_z_11,"Mulliken, Robert S.",Letter to P. M. Morse,1957-01-02,14,15,carol,letter,"Morse, Philip M.","Slater, J. C.",,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,12,2_3_morse_correspondence_m_z_12,"Morse, Philip M.",Letter to R. S. Mulliken,1956-12-28,16,16,carol,letter,"Mulliken, Robert S.","Verzuh, Frank; Slater, J. C. ",,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,13,2_3_morse_correspondence_m_z_13,"Mulliken, Robert S.",Letter Mulliken to Morse,1956-12-26,17,18,carol,letter,"Morse, Philip M.","Slater, J. C.",,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,14,2_3_morse_correspondence_m_z_14,"Morse, Philip M.",Letter to J. M. Moore,1956-10-16,19,19,carol,letter,"Moore, James M.",unknown,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,15,2_3_morse_correspondence_m_z_15,"Moore, James M.",Letter to J. Fisher,1956-10-10,20,20,carol,letter,"Fisher, Jane",unknown,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,16,2_3_morse_correspondence_m_z_16,"Fisher, Jane",Memo to J. M. Moore,1956-07-30,21,21,carol,letter,"Moore, James M.",unknown,secretary to Morse,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,17,2_3_morse_correspondence_m_z_17,"Moore, James M.",Letter of Inquiry to P. M. Morse,1956-07-27,22,22,carol,letter,"Morse, Philip M.",unknown,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,18,2_3_morse_correspondence_m_z_18,"Robbins Jr., Thomas H.",Letter to P. M. Morse,1956-11-27,23,23,carol,letter,"Morse, Philip M.",unknown,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,19,2_3_morse_correspondence_m_z_19,"Morse, Philip M.",Routing sheet,,24,24,carol,routing sheet,"Arden, Dean; Corby, unknown; unknown, Jewell",unknown,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,20,2_3_morse_correspondence_m_z_20,"Robbins Jr., Thomas H.; Naval War College",Letter to P. M. Morse,1956-11-27,25,25,carol,letter,"Morse, Philip M.",unknown,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,21,2_3_morse_correspondence_m_z_21,"Beebe, Robert P.; Naval War College",Letter of Gratitude to P. M. Morse,1956-11-16,26,26,carol,letter,"Morse, Philip M.","Bitter, Francis",,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,22,2_3_morse_correspondence_m_z_22,"Morse, Philip M.","Memo to Arden, Corbato and Verzuh",1956-10-15,27,27,carol,memo,"Arden, Dean N.; Corbato, F. J.; Verzuh, F. M.",unknown,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,23,2_3_morse_correspondence_m_z_23,"Morse, Philip M.",Letter to S. Nordbotten,1956-12-11,28,28,carol,letter,"Nordbotten, Svein","Bunker, unknown; Buchanon, unknown, Arden, Dean N.; Corbato, F. J.; Verzuh, F. M.",,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,24,2_3_morse_correspondence_m_z_24,"Verzuh, F. M.",Letter to I. Oest,1956-04-25,29,29,carol,letter,"Oest, Irwin; Iowa State College","Morse, Philip M.",,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,25,2_3_morse_correspondence_m_z_25,"Morse, Philip M.",Letter to I. Oest,1956-03-05,30,30,carol,letter,"Oest, Irwin; Iowa State College",unknown,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,26,2_3_morse_correspondence_m_z_26,"Foster, F. L.",Memo to P. M. Morse,1957-02-28,31,31,carol,letter,"Morse, Philip M.",unknown,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,27,2_3_morse_correspondence_m_z_27,"Oest, Irwin W.",Letter to N. M. Sage,1957-02-18,32,33,carol,letter,"Sage, Nathaniel M.",unknown,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,28,2_3_morse_correspondence_m_z_28,"Morse, Philip M.",Routing Sheet,1957-05-01,34,34,carol,routing sheet,"Verzuh, F. M., Arden, D., Corby, unknown",unknown,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,29,2_3_morse_correspondence_m_z_29,"Oest, Irwin W.",Letter to P. M. Morse,1957-04-26,35,35,carol,letter,"Morse, Philip M.",unknown,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,30,2_3_morse_correspondence_m_z_30,Iowa State College,Iowa State Technology Conference,1957-05-21,36,37,carol,pamphlet,unknown,unknown,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,31,2_3_morse_correspondence_m_z_31,"Morse, Philip M.",Letter to D. Panov,1956-09-18,38,38,carol,letter,"Panov, D.; USSR Academy of Sciences",unknown,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,32,2_3_morse_correspondence_m_z_32,"Corby, unknown",Memo to P. M. Morse,1957-05-21,39,39,carol,memo,"Morse, Philip M.",unknown,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,33,2_3_morse_correspondence_m_z_33,"Rotenberg, Manuel",Letter to P. M. Morse,1957-05-14,40,40,carol,letter,"Morse, Philip M.","Corby, unknown",,
2,3,,Philip Morse Correspondence M-Z. Undated,34,#REF!,"Roggeveen, Vincent J.",Forwarding Letter for Royal McBee,1957-01-23,41,41,carol,letter,"Morse, Philip M.",unknown,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,35,2_3_morse_correspondence_m_z_35,"Royal McBee Corporation; Flannell, C. F.",Letter to V. J. Roggeveen about Program,1957-01-17,42,42,carol,letter,"Roggeveen, Vincent J.","Morse, Philip M.",,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,37,2_3_morse_correspondence_m_z_37,"Royal McBee Corporation; McCandless, C. F.",Letter to T. K. Sherwood,1957-03-15,43,43,carol,letter,"Sherwood, Thomas K.","Morse, Philip M.",,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,38,2_3_morse_correspondence_m_z_38,"Morse, Philip M.",Letter to Royal McBee,1957-03-22,44,44,carol,letter,"Royal McBee; McCandless, C. F.",unknown,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,39,2_3_morse_correspondence_m_z_39,"Morse, Philip M.",Letter to J. F. Blackburn,1957-06-13,45,45,carol,letter,"IBM; Blackburn, Jacob F.","Floe, C. F.; Verzuh, F. M.; Cusick, unknown",,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,40,2_3_morse_correspondence_m_z_40,"IBM; Hunter, G. T.",Letter to P. M. Morse ,1957-01-29,46,46,carol,letter,"Morse, Philip M.","Floe, C. F.; Verzuh, F. M.",,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,41,2_3_morse_correspondence_m_z_41,"Verzuh, F. M.",Letter to B. H. Scheff,1956-12-28,47,47,carol,letter,"Scheff, Benson H.","Morse, Philip M.",,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,42,2_3_morse_correspondence_m_z_42,"Morse, Philip M.",Letter to J. B. Casagrande,1957-07-03,48,48,carol,letter,"Casagrande, Joseph B.",unknown,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,43,2_3_morse_correspondence_m_z_43,"Casagrande, Joseph B.; American Sociological Society; Social Science Research Council",Letter to P. M. Morse,1967-05-27,49,49,carol,letter,"Morse, Philip M.","Williams, Richard H.; Gladwin, Thomas",,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,44,2_3_morse_correspondence_m_z_44,"Williams, Richard H.; National Institute of Mental Health",Suggested Guidelines for American Sociological Society Session,1957-05-03,50,53,carol,letter,American Sociological Society,unknown,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,45,2_3_morse_correspondence_m_z_45,"Herring, Pendleton; Social Science Research Council",Letter to P. M. Morse,1956-12-20,54,54,carol,letter,"Morse, Philip M.",unknown,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,46,2_3_morse_correspondence_m_z_46,,,,,,carol,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,47,2_3_morse_correspondence_m_z_47,,,,,,,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,48,2_3_morse_correspondence_m_z_48,,,,,,,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,49,2_3_morse_correspondence_m_z_49,,,,,,,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,50,2_3_morse_correspondence_m_z_50,,,,,,,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,51,2_3_morse_correspondence_m_z_51,,,,,,,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,52,2_3_morse_correspondence_m_z_52,,,,,,,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,53,2_3_morse_correspondence_m_z_53,,,,,,,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,54,2_3_morse_correspondence_m_z_54,,,,,,,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,55,2_3_morse_correspondence_m_z_55,,,,,,,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,56,2_3_morse_correspondence_m_z_56,,,,,,,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,57,2_3_morse_correspondence_m_z_57,,,,,,,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,58,2_3_morse_correspondence_m_z_58,,,,,,,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,59,2_3_morse_correspondence_m_z_59,,,,,,,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,60,2_3_morse_correspondence_m_z_60,,,,,,,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,61,2_3_morse_correspondence_m_z_61,,,,,,,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,62,2_3_morse_correspondence_m_z_62,,,,,,,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,63,2_3_morse_correspondence_m_z_63,,,,,,,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,64,2_3_morse_correspondence_m_z_64,,,,,,,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,65,2_3_morse_correspondence_m_z_65,,,,,,,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,66,2_3_morse_correspondence_m_z_66,,,,,,,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,67,2_3_morse_correspondence_m_z_67,,,,,,,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,68,2_3_morse_correspondence_m_z_68,,,,,,,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,69,2_3_morse_correspondence_m_z_69,,,,,,,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,70,2_3_morse_correspondence_m_z_70,,,,,,,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,71,2_3_morse_correspondence_m_z_71,,,,,,,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,72,2_3_morse_correspondence_m_z_72,,,,,,,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,73,2_3_morse_correspondence_m_z_73,,,,,,,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,74,2_3_morse_correspondence_m_z_74,,,,,,,,,,,
2,3,morse_correspondence_m_z,Philip Morse Correspondence M-Z. Undated,75,2_3_morse_correspondence_m_z_75,,,,,,,,,,,
3,32,verzuh,"Verzuh, Dr. Frank M.",1,3_32_verzuh_1,"Corbato, F. J.",Requisition for materials for Audio Monitor of 704 Computer,1957-11-21,2,2,stephan,letter,"Verzuh, F. M.",unknown,,
3,32,verzuh,"Verzuh, Dr. Frank M.",2,3_32_verzuh_2,"Verzuh, F. M.",Letter to P. M. Morse,1953-05-04,3,3,stephan,letter,"Morse, Philip M.",unknown,,
3,32,verzuh,"Verzuh, Dr. Frank M.",3,3_32_verzuh_3,"Verzuh, F. M.",Contract AF33(616)-128 Expenditure Order No. R-468 BR-1,1953-05-04,4,4,stephan,letter,"Henry, H. C. (Lt. Col.)",unknown,,
3,32,verzuh,"Verzuh, Dr. Frank M.",4,3_32_verzuh_4,"Verzuh, F. M.",Letter to P. M. Morse,1953-05-08,5,5,stephan,letter,"Morse, Philip M.",unknown,,
3,32,verzuh,"Verzuh, Dr. Frank M.",5,3_32_verzuh_5,"Tamm, Edna H.",Letter to P. M. Morse,1953-04-07,6,6,stephan,letter,"Morse, Philip M.",unknown,author Tamm or Verzuh?,
3,32,verzuh,"Verzuh, Dr. Frank M.",6,3_32_verzuh_6,"Brown, Gordon S.",Letter to E. J. Dieterich,1953-01-30,7,7,stephan,letter,"Dieterich, E. J.",unknown,,
3,32,verzuh,"Verzuh, Dr. Frank M.",7,3_32_verzuh_7,"Verzuh, F. M.",Contract AF33(616)-128 Expenditure Order No. R-468 BR-1,1952-11-25,8,10,stephan,letter,"Henry, H. C. (Lt. Col.)",unknown,,
3,32,verzuh,"Verzuh, Dr. Frank M.",8,3_32_verzuh_8,"Verzuh, F. M.",Letter to E. L. Harder,1952-11-21,11,12,stephan,letter,"Harder, E. L.",unknown,,
3,32,verzuh,"Verzuh, Dr. Frank M.",9,3_32_verzuh_9,"Verzuh, F. M.",Proposed Undergraduate Subject on Computation,1952-11-21,13,14,stephan,letter,"Scott, R. E.",unknown,,
3,32,verzuh,"Verzuh, Dr. Frank M.",10,3_32_verzuh_10,"Verzuh, F. M.",Memorandum on the M.I.T. Differential Analyzer,1954-11-10,15,33,stephan,report,unknown,unknown,,
3,32,verzuh,"Verzuh, Dr. Frank M.",11,3_32_verzuh_11,"Verzuh, F. M.",Letter to G. S. Brown,1955-08-09,34,35,stephan,letter,"Brown, G. S.",unknown,,
1,5,whirlwind_time,"Porter, J.D. Whirlwind Time",1,1_5_whirlwind_time_1,"Verzuh, F. M.",Letter to F. Scherb,1956-10-23,2,2,Felix,letter,"Scherb, Frank","Clark, G. W.; Morse, P. M.; Everett, R. R.",,
1,5,whirlwind_time,"Porter, J.D. Whirlwind Time",2,1_5_whirlwind_time_2,"Verzuh, F. M.",Letter to Donald O. Smith,1956-10-23,3,3,Felix,letter,"Scherb, Frank","Morse, P. M.; Evertt, R. R.",,
1,5,whirlwind_time,"Porter, J.D. Whirlwind Time",3,1_5_whirlwind_time_3,"Verzuh, F. M.",Letter to F. J. Eppling,1956-10-22,4,4,Felix,letter,F. J. Eppling,"Morse, P. M.; Evertt, R. R.; Campbell, E.",,
1,5,whirlwind_time,"Porter, J.D. Whirlwind Time",4,1_5_whirlwind_time_4,"Roseman, Jack",Overtime Payroll from 1956-7 1956-9,1956-10-04,5,7,Felix,payroll sheet,"Wise, Alfred J.","Wise, A.; Morse, P.; Verzuh, F.",,
1,5,whirlwind_time,"Porter, J.D. Whirlwind Time",5,1_5_whirlwind_time_5,Elizabeth Campbell,Time Record for 1956-7,1956-07-01,8,8,Felix,time record,unknown,unknown,,
1,5,whirlwind_time,"Porter, J.D. Whirlwind Time",6,1_5_whirlwind_time_6,Elizabeth Campbell,Time Record for 1956-8,1956-08-01,9,9,Felix,time record,unknown,unknown,,
1,5,whirlwind_time,"Porter, J.D. Whirlwind Time",7,1_5_whirlwind_time_7,"Verzuh, F. M.",Letter to John W. Lindner,1956-10-16,10,10,Felix,letter,"Lindner, John W.","Harrison, G. R.; Morse, P. M.; Everett, R. R.",,
1,5,whirlwind_time,"Porter, J.D. Whirlwind Time",8,1_5_whirlwind_time_8,"Verzuh, F. M.",Letter to John R. Radbill,1956-10-05,11,11,Felix,letter,"Radbill, John R.","Kaye, J.; Morse, P.; Everett, R. R.",,
1,5,whirlwind_time,"Porter, J.D. Whirlwind Time",9,1_5_whirlwind_time_9,"Verzuh, F. M.",Letter to Hubertus Weinitschke,1956-10-04,12,12,Felix,letter,"Weinitschke, Hubertus","Reissner, E.; Morse, P.; Everett, R. R.",,
1,5,whirlwind_time,"Porter, J.D. Whirlwind Time",10,1_5_whirlwind_time_10,"Kaye, Joseph",Letter to Frank M. Verzuh,1956-09-28,13,13,Felix,letter,"Verzuh, F. M.","Radbill, John; Morse, P.",,
1,5,whirlwind_time,"Porter, J.D. Whirlwind Time",11,1_5_whirlwind_time_11,"Verzuh, F. M.",Letter to F. Scherb,1956-09-26,14,14,Felix,letter,"Scherb, Frank","Clark, G. W.; Morse, P. M.; Everett, R. R.",,
1,5,whirlwind_time,"Porter, J.D. Whirlwind Time",12,1_5_whirlwind_time_12,"Verzuh, F. M.",Letter to Irven H. Rinard,1956-09-24,15,15,Felix,letter,"Rinard, Irven H.","Everett, R. R.; Solomita, M.; Morse, P. M.; Brock, L.; Gilliland, E. B.",,
1,5,whirlwind_time,"Porter, J.D. Whirlwind Time",13,1_5_whirlwind_time_13,"Verzuh, F. M.",Letter to Barry Saltzman,1956-09-20,16,16,Felix,letter,"Saltzman, Barry","Starr, V.; Everett, R. R.; Solomita, M.; Brock, L.; Morse, P. M.",,
1,5,whirlwind_time,"Porter, J.D. Whirlwind Time",14,1_5_whirlwind_time_14,"Verzuh, F. M.",Letter to John W. Lindner,1956-10-16,17,17,Felix,letter,"Lindner, John W.","Everett, R. R.; Harrison, G. R.; Morse, P. M.",,
1,5,whirlwind_time,"Porter, J.D. Whirlwind Time",15,1_5_whirlwind_time_15,"Verzuh, F. M.",Letter to A. C. Herrington,1956-08-21,18,18,Felix,letter,"Herrington, A. C.","Morse, P. M.; Clark Jr. M; Brook, L. T.",,
1,5,whirlwind_time,"Porter, J.D. Whirlwind Time",16,1_5_whirlwind_time_16,"Verzuh, F. M.","Letter to Sam H. Davis, Jr.",1956-08-14,19,19,Felix,letter,"Davis Jr, Sam H.","Morse, P. M.; Gilliland, M. R.; Brock, L. T.; Solomita, M.",,
1,5,whirlwind_time,"Porter, J.D. Whirlwind Time",17,1_5_whirlwind_time_17,"Verzuh, F. M.",Letter to Captain James W. Barnett,1956-07-31,20,20,Felix,letter,"Barnett, James W.","Morse, P. M.; Thompson, T. J.; Brock, L. T.",,
1,5,whirlwind_time,"Porter, J.D. Whirlwind Time",18,1_5_whirlwind_time_18,"Verzuh, F. M.",Letter to Frank Scherb,1956-07-25,21,21,Felix,letter,"Scherb, Frank","Morse, P. M.; Brock, L. T.",,
1,5,whirlwind_time,"Porter, J.D. Whirlwind Time",,1_5_whirlwind_time_,,,,,,Felix,,,,,
1,5,whirlwind_time,"Porter, J.D. Whirlwind Time",,1_5_whirlwind_time_,,,,,,Felix,,,,,
1,5,whirlwind_time,"Porter, J.D. Whirlwind Time",,1_5_whirlwind_time_,,,,,,Felix,,,,,
2,20,ershov,"Ershov, A. P. undated",1,2_20_ershov_1,"Carr III, John W.; University of North Carolina",Letter to Frederick T. Merrill,1959-06-08,2,2,elena,letter,"Merrill, Frederick T.","Morse, Philip M.; Perlis, A. J.",,
2,20,ershov,"Ershov, A. P. undated",2,2_20_ershov_2,"Ershov, A. P.","Letter to John W. Carr, III",1959-05-29,3,4,elena,letter,"Carr III, John W. ",unknown,,
2,20,ershov,"Ershov, A. P. undated",3,2_20_ershov_3,"Ershov, A. P.",Letter to Dr. Wegstein,1959-05-29,5,5,elena,letter,"Wegstein, J. H.",unknown,poorly scanned or old or both,
2,20,ershov,"Ershov, A. P. undated",4,2_20_ershov_4,"Ershov, A. P.",Letter to Alan J. Perlis,1959-05-09,6,6,elena,letter,"Perlis, Alan J.",unknown,handwritten note on the letter from A. J. Perlis,
2,20,ershov,"Ershov, A. P. undated",5,2_20_ershov_5,"Morse, Philip M.",Letter to Alan J. Perlis,1959-03-25,7,7,elena,letter,"Perlis, Alan J.",unknown,,
2,20,ershov,"Ershov, A. P. undated",6,2_20_ershov_6,"Perlis, Alan J.","Carr III, John W.",1959-03-16,8,8,elena,letter,"Carr III, John W.; Philip M. Morse","Yovits, M. C.",,
2,20,ershov,"Ershov, A. P. undated",7,2_20_ershov_7,"Perlis, Alan J.",Letter to A. P. Ershov,1958-12-22,9,9,elena,letter,"Ershov, A. P",unknown,,
2,20,ershov,"Ershov, A. P. undated",8,2_20_ershov_8,"Astrahan, M. M.; Joint Computer Committee",Letter to Those Concerned with the Exchange of Delegations in the Computer Field with Russia,1959-03-24,10,10,elena,letter,Unknown,unknown,,
2,20,ershov,"Ershov, A. P. undated",10,2_20_ershov_10,"Carr III, John W.",Letter to Alan J. Perlis,1959-03-20,11,12,elena,letter,"Perlis, Alan J.","Merrill, Frederick T.; Morse, Philip M.",,
2,20,ershov,"Ershov, A. P. undated",11,2_20_ershov_11,University of North Carolina Extension Division,Courses in Frontier Research on Digital Computers,1959-08-17,15,17,elena,pamphlet,unknown,unknown,,
2,20,ershov,"Ershov, A. P. undated",12,2_20_ershov_12,"Ershov, A. P.",Letter to Alan J. Perlis,1959-01-21,18,18,elena,letter,"Perlis, Alan J.",unknown,,
